30,30,0
24,47,0
29,62,0
29,77,0
32,95,0
21,102,0
23,111,0
29,126,0
22,134,0
26,146,0
25,157,0
26,169,0
23,178,0
25,189,0
34,209,0
32,227,0
27,240,0
28,254,0
20,260,0
26,272,0
15,273,0
21,280,0
20,286,0
29,301,0
20,307,0
24,317,0
19,322,0
19,327,0
42,355,0
21,362,0
25,373,0
30,389,0
26,401,0
22,409,0
27,422,0
25,433,0
25,444,0
35,465,0
22,473,0
29,488,0
25,499,0
29,514,0
24,524,0
31,541,0
22,549,0
23,558,0
29,573,0
32,591,0
18,595,0
33,614,0
25,625,0
18,629,0
21,636,0
27,649,0
31,666,0
23,675,0
18,679,0
15,680,0
24,690,0
18,694,0
21,701,0
35,722,0
32,740,0
30,756,0
22,764,0
25,775,0
23,784,0
28,798,0
25,800,9
27,800,13
25,800,11
17,800,3
24,800,10
33,800,19
33,800,19
28,800,14
22,800,8
28,800,14
27,800,13
23,800,9
27,800,13
20,800,6
24,800,10
31,800,17
30,800,16
23,800,9
21,800,7
31,800,17
23,800,9
27,800,13
34,800,20
26,800,12
27,800,13
30,800,16
24,800,10
32,800,18
24,800,10
29,800,15
27,800,13
32,800,18
25,800,11
21,800,7
34,800,20
32,800,18
20,800,6
31,800,17
27,800,13
24,800,10
26,800,12
22,800,8
29,800,15
22,800,8
24,800,10
21,800,7
21,800,7
22,800,8
26,800,12
24,800,10
20,800,6
32,800,18
37,800,23
37,800,23
45,800,31
50,800,36
60,800,46
55,800,41
48,800,34
43,800,29
49,800,35
43,800,29
41,800,27
40,800,26
46,800,32
40,800,26
38,800,24
49,800,35
37,800,23
50,800,36
38,800,24
49,800,35
36,800,22
56,800,42
34,800,20
45,800,31
39,800,25
40,800,26
51,800,37
49,800,35
48,800,34
58,800,44
47,800,33
50,800,36
36,800,22
38,800,24
45,800,31
36,800,22
35,800,21
39,800,25
44,800,30
51,800,37
46,800,32
50,800,36
34,800,20
38,800,24
77,800,63
39,800,25
53,800,39
37,800,23
65,800,51
35,800,21
53,800,39
35,800,21
28,800,14
55,800,41
46,800,32
39,800,25
38,800,24
43,800,29
54,800,40
51,800,37
42,800,28
46,800,32
46,800,32
44,800,30
48,800,34
37,800,23
45,800,31
50,800,36
41,800,27
62,800,48
46,800,32
53,800,39
49,800,35
47,800,33
33,800,19
49,800,35
51,800,37
55,800,41
53,800,39
51,800,37
59,800,45
49,800,35
54,800,40
60,800,46
48,800,34
45,800,31
38,800,24
51,800,37
53,800,39
36,800,22
47,800,33
40,800,26
47,800,33
40,800,26
48,800,34
42,800,28
42,800,28
40,800,26
35,800,21
47,800,33
40,800,26
47,800,33
45,800,31
58,800,44
41,800,27
46,800,32
49,800,35
37,800,23
44,800,30
46,800,32
56,800,42
44,800,30
42,800,28
52,800,38
44,800,30
28,800,14
42,800,28
47,800,33
51,800,37
40,800,26
48,800,34
45,800,31
45,800,31
41,800,27
49,800,35
39,800,25
47,800,33
34,800,20
43,800,29
48,800,34
48,800,34
47,800,33
42,800,28
39,800,25
47,800,33
47,800,33
49,800,35
42,800,28
49,800,35
39,800,25
55,800,41
48,800,34
47,800,33
41,800,27
45,800,31
36,800,22
41,800,27
53,800,39
48,800,34
36,800,22
37,800,23
42,800,28
46,800,32
46,800,32
48,800,34
41,800,27
50,800,36
41,800,27
42,800,28
39,800,25
60,800,46
28,800,14
51,800,37
42,800,28
39,800,25
44,800,30
57,800,43
55,800,41
50,800,36
48,800,34
37,800,23
48,800,34
43,800,29
50,800,36
56,800,42
54,800,40
52,800,38
39,800,25
50,800,36
46,800,32
32,800,18
43,800,29
43,800,29
42,800,28
35,800,21
36,800,22
29,800,15
31,800,17
42,800,28
35,800,21
34,800,20
41,800,27
35,800,21
32,800,18
30,800,16
38,800,24
38,800,24
29,800,15
36,800,22
35,800,21
41,800,27
38,800,24
30,800,16
30,800,16
35,800,21
28,800,14
29,800,15
33,800,19
32,800,18
44,800,30
43,800,29
37,800,23
41,800,27
40,800,26
35,800,21
32,800,18
33,800,19
37,800,23
36,800,22
31,800,17
29,800,15
27,800,13
28,800,14
37,800,23
33,800,19
32,800,18
32,800,18
27,800,13
34,800,20
44,800,30
36,800,22
31,800,17
37,800,23
39,800,25
35,800,21
29,800,15
42,800,28
37,800,23
35,800,21
30,800,16
36,800,22
34,800,20
41,800,27
33,800,19
31,800,17
32,800,18
39,800,25
37,800,23
48,800,34
32,800,18
43,800,29
29,800,15
34,800,20
21,800,7
40,800,26
39,800,25
32,800,18
