30,30,0
24,33,0
29,34,0
29,35,0
32,39,0
21,32,0
23,27,0
29,29,0
22,23,0
26,26,0
25,25,0
26,26,0
23,23,0
25,25,0
34,34,0
32,38,0
27,37,0
28,37,0
20,29,0
26,27,0
15,15,0
21,21,0
20,20,0
29,29,0
20,21,0
24,24,0
19,19,0
19,19,0
42,42,0
21,35,0
25,32,0
30,34,0
26,32,0
22,26,0
27,27,0
25,25,0
25,25,0
35,35,0
22,29,0
29,30,0
25,27,0
29,29,0
24,25,0
31,31,0
22,25,0
23,23,0
29,29,0
32,33,0
18,23,0
33,33,0
25,30,0
18,20,0
21,21,0
27,27,0
31,31,0
23,26,0
18,18,0
15,15,0
24,24,0
18,18,0
21,21,0
35,35,0
32,39,0
30,41,0
22,35,0
25,32,0
23,27,0
28,28,0
25,25,0
27,27,0
25,25,0
17,17,0
24,24,0
33,33,0
33,38,0
28,38,0
22,32,0
28,32,0
27,31,0
23,26,0
27,27,0
20,20,0
24,24,0
31,31,0
30,33,0
23,28,0
21,21,0
31,31,0
23,26,0
27,27,0
34,34,0
26,32,0
27,31,0
30,33,0
24,29,0
32,33,0
24,29,0
29,30,0
27,29,0
32,33,0
25,30,0
21,23,0
34,34,0
32,38,0
20,30,0
31,33,0
27,32,0
24,28,0
26,26,0
22,22,0
29,29,0
22,23,0
24,24,0
21,21,0
21,21,0
22,22,0
26,26,0
24,24,0
20,20,0
32,32,0
37,41,0
37,50,0
45,67,0
50,89,0
60,121,0
55,148,0
48,168,0
43,183,0
49,204,0
43,219,0
41,232,0
40,244,0
46,262,0
40,274,0
38,284,0
49,305,0
37,314,0
50,336,0
38,346,0
49,367,0
36,375,0
56,403,0
34,409,0
45,426,0
39,437,0
40,449,0
51,472,0
49,493,0
48,513,0
58,543,0
47,562,0
50,584,0
36,592,0
38,602,0
45,619,0
36,627,0
35,634,0
39,645,0
44,661,0
51,684,0
46,702,0
50,724,0
34,730,0
38,740,0
77,789,0
39,800,0
53,800,25
37,800,9
65,800,37
35,800,7
53,800,25
35,800,7
28,800,0
55,800,27
46,800,18
39,800,11
38,800,10
43,800,15
54,800,26
51,800,23
42,800,14
46,800,18
46,800,18
44,800,16
48,800,20
37,800,9
45,800,17
50,800,22
41,800,13
62,800,34
46,800,18
53,800,25
49,800,21
47,800,19
33,800,5
49,800,21
51,800,23
55,800,27
53,800,25
51,800,23
59,800,31
49,800,21
54,800,26
60,800,32
48,800,20
45,800,17
38,800,10
51,800,23
53,800,25
36,800,8
47,800,19
40,800,12
47,800,19
40,800,12
48,800,20
42,800,14
42,800,14
40,800,12
35,800,7
47,800,19
40,800,12
47,800,19
45,800,17
58,800,30
41,800,13
46,800,18
49,800,21
37,800,9
44,800,16
46,800,18
56,800,28
44,800,16
42,800,14
52,800,24
44,800,16
28,800,0
42,800,14
47,800,19
51,800,23
40,800,12
48,800,20
45,800,17
45,800,17
41,800,13
49,800,21
39,800,11
47,800,19
34,800,6
43,800,15
48,800,20
48,800,20
47,800,19
42,800,14
39,800,11
47,800,19
47,800,19
49,800,21
42,800,14
49,800,21
39,800,11
55,800,27
48,800,20
47,800,19
41,800,13
45,800,17
36,800,8
41,800,13
53,800,25
48,800,20
36,800,8
37,800,9
42,800,14
46,800,18
46,800,18
48,800,20
41,800,13
50,800,22
41,800,13
42,800,14
39,800,11
60,800,32
28,800,0
51,800,23
42,800,14
39,800,11
44,800,16
57,800,29
55,800,27
50,800,22
48,800,20
37,800,9
48,800,20
43,800,15
50,800,22
56,800,28
54,800,26
52,800,24
39,800,11
50,800,22
46,800,18
32,800,4
43,800,15
43,800,15
42,800,14
35,800,7
36,800,8
29,800,1
31,800,3
42,800,14
35,800,7
34,800,6
41,800,13
35,800,7
32,800,4
30,800,2
38,800,10
38,800,10
29,800,1
36,800,8
35,800,7
41,800,13
38,800,10
30,800,2
30,800,2
35,800,7
28,800,0
29,800,1
33,800,5
32,800,4
44,800,16
43,800,15
37,800,9
